,InvoiceNo,CustomerID,InvoiceDate,Country,TotalAmount
8200,553878,14733.0,5/19/2011 14:56,United Kingdom,347.26
8201,553879,15791.0,5/19/2011 15:15,United Kingdom,1223.24
8202,553881,16966.0,5/19/2011 15:24,United Kingdom,318.24
8203,553882,16672.0,5/19/2011 15:30,United Kingdom,249.3
8204,553883,16672.0,5/19/2011 15:31,United Kingdom,100.80000000000001
8205,553884,12600.0,5/19/2011 15:36,Germany,202.26000000000002
8206,553885,12601.0,5/19/2011 15:41,Germany,140.6
8207,553886,15648.0,5/19/2011 15:53,United Kingdom,340.5
8208,553887,17068.0,5/19/2011 16:04,United Kingdom,192.3
8209,553888,15201.0,5/19/2011 16:09,United Kingdom,300.79
8210,553889,13405.0,5/19/2011 16:31,United Kingdom,397.40000000000003
8211,553890,,5/19/2011 16:32,United Kingdom,1495.6299999999999
8212,553891,16839.0,5/19/2011 16:47,United Kingdom,682.4
8213,553892,14825.0,5/19/2011 16:56,United Kingdom,140.70000000000002
8214,553893,17560.0,5/19/2011 17:13,United Kingdom,323.95
8215,553894,13658.0,5/19/2011 17:15,United Kingdom,933.3
8216,553895,15271.0,5/19/2011 17:18,United Kingdom,116.5
8217,553896,13887.0,5/19/2011 17:22,United Kingdom,349.55
8218,553897,14911.0,5/19/2011 17:23,EIRE,267.46
8219,553898,17389.0,5/19/2011 17:23,United Kingdom,141.60000000000002
8220,553899,14292.0,5/19/2011 17:25,United Kingdom,662.21
8221,553900,12353.0,5/19/2011 17:47,Bahrain,89.0
8222,553901,14911.0,5/19/2011 17:48,EIRE,936.34
8223,553902,15809.0,5/19/2011 18:02,United Kingdom,121.09
8224,553907,14551.0,5/19/2011 18:21,United Kingdom,125.43
8225,553908,18177.0,5/19/2011 18:28,United Kingdom,311.3
8226,553909,12951.0,5/19/2011 19:00,United Kingdom,163.60000000000002
8227,553911,18168.0,5/19/2011 19:02,United Kingdom,191.67
8228,553912,15122.0,5/19/2011 19:32,United Kingdom,533.57
8229,553913,18109.0,5/19/2011 19:47,United Kingdom,456.57
8230,553915,18225.0,5/19/2011 19:51,United Kingdom,587.21
8231,553916,17166.0,5/20/2011 8:18,United Kingdom,127.59
8232,553917,17615.0,5/20/2011 8:30,United Kingdom,118.55
8233,553918,16146.0,5/20/2011 8:39,United Kingdom,273.44
8234,553919,17416.0,5/20/2011 8:41,United Kingdom,1005.7
8235,553920,15955.0,5/20/2011 8:57,United Kingdom,381.45000000000005
8236,553921,13376.0,5/20/2011 9:08,United Kingdom,394.0
8237,553922,17926.0,5/20/2011 9:24,United Kingdom,211.73000000000002
8238,553923,13266.0,5/20/2011 9:30,United Kingdom,279.02
8239,553925,15370.0,5/20/2011 9:38,United Kingdom,373.72
8240,553926,12955.0,5/20/2011 9:47,United Kingdom,17.0
8241,553927,17381.0,5/20/2011 9:56,United Kingdom,784.92
8242,553928,12931.0,5/20/2011 10:02,United Kingdom,392.4
8243,553929,12931.0,5/20/2011 10:04,United Kingdom,104.39999999999999
8244,553930,13178.0,5/20/2011 10:22,United Kingdom,392.4
8245,553931,14911.0,5/20/2011 10:27,EIRE,380.32
8246,553932,15768.0,5/20/2011 10:29,United Kingdom,124.8
8247,553933,15078.0,5/20/2011 10:30,United Kingdom,573.6600000000001
8248,553934,15078.0,5/20/2011 10:31,United Kingdom,38.2
8249,553935,15856.0,5/20/2011 10:32,United Kingdom,772.57
8250,553936,15078.0,5/20/2011 10:32,United Kingdom,71.4
8251,553937,14056.0,5/20/2011 10:33,United Kingdom,171.29
8252,553938,14112.0,5/20/2011 10:35,United Kingdom,115.6
8253,553940,14112.0,5/20/2011 10:36,United Kingdom,419.8
8254,553941,14334.0,5/20/2011 10:37,United Kingdom,370.45
8255,553942,18055.0,5/20/2011 10:37,United Kingdom,968.5
8256,553946,15601.0,5/20/2011 10:48,United Kingdom,691.54
8257,553952,13391.0,5/20/2011 10:50,United Kingdom,59.8
8258,553978,16182.0,5/20/2011 11:03,United Kingdom,1692.0
8259,553979,15694.0,5/20/2011 11:07,United Kingdom,481.70000000000005
8260,553996,15220.0,5/20/2011 11:33,United Kingdom,346.4
8261,553997,12656.0,5/20/2011 11:34,France,1118.3999999999999
8262,554000,14794.0,5/20/2011 11:53,United Kingdom,200.45999999999998
8263,554003,13324.0,5/20/2011 12:17,United Kingdom,504.0
8264,554007,17961.0,5/20/2011 12:26,United Kingdom,8.25
8265,554008,17455.0,5/20/2011 12:31,United Kingdom,131.7
8266,554009,12935.0,5/20/2011 12:38,United Kingdom,434.6
8267,554013,13308.0,5/20/2011 13:13,United Kingdom,814.95
8268,554014,13856.0,5/20/2011 13:13,United Kingdom,94.39999999999999
8269,554015,17644.0,5/20/2011 13:14,United Kingdom,400.0
8270,554016,13243.0,5/20/2011 13:14,United Kingdom,600.07
8271,554017,,5/20/2011 13:15,United Kingdom,0.0
8272,554018,17644.0,5/20/2011 13:15,United Kingdom,79.3
8273,554019,17591.0,5/20/2011 13:16,United Kingdom,455.82000000000005
8274,554020,,5/20/2011 13:17,United Kingdom,0.0
8275,554021,,5/20/2011 13:18,United Kingdom,0.0
8276,554023,,5/20/2011 13:20,United Kingdom,0.0
8277,554024,,5/20/2011 13:21,United Kingdom,0.0
8278,554026,13324.0,5/20/2011 13:34,United Kingdom,648.72
8279,554027,15260.0,5/20/2011 13:40,United Kingdom,194.4
8280,554028,15410.0,5/20/2011 13:43,United Kingdom,809.9200000000001
8281,554030,16497.0,5/20/2011 13:56,United Kingdom,718.64
8282,554031,16497.0,5/20/2011 13:58,United Kingdom,144.38
8283,554032,13824.0,5/20/2011 14:04,United Kingdom,130.8
8284,554033,16187.0,5/20/2011 14:06,United Kingdom,477.86
8285,554034,13324.0,5/20/2011 14:06,United Kingdom,208.79999999999998
8286,554035,16187.0,5/20/2011 14:07,United Kingdom,63.9
8287,554036,13767.0,5/20/2011 14:11,United Kingdom,288.98
8288,554037,12415.0,5/20/2011 14:13,Australia,766.3599999999999
8289,554038,12775.0,5/20/2011 14:23,Netherlands,294.72
8290,554039,15095.0,5/20/2011 14:27,United Kingdom,770.5
8291,554040,15290.0,5/20/2011 14:35,United Kingdom,362.19
8292,554041,16226.0,5/20/2011 14:41,United Kingdom,15.0
8293,554042,15237.0,5/20/2011 14:47,United Kingdom,154.73
8294,554043,16832.0,5/20/2011 14:47,United Kingdom,77.75
8295,554050,18048.0,5/20/2011 14:54,United Kingdom,168.49
8296,554051,16696.0,5/20/2011 14:56,United Kingdom,118.80000000000001
8297,554052,18048.0,5/20/2011 14:58,United Kingdom,3.8
8298,554053,14282.0,5/20/2011 15:08,United Kingdom,143.6
8299,554054,,5/20/2011 15:29,United Kingdom,1221.03
8300,554055,18198.0,5/20/2011 15:39,United Kingdom,303.46000000000004
8301,554056,,5/20/2011 15:40,United Kingdom,7.48
8302,554057,17867.0,5/20/2011 15:52,United Kingdom,578.5500000000001
8303,554058,17757.0,5/20/2011 16:04,United Kingdom,213.07
8304,554059,14388.0,5/20/2011 16:25,United Kingdom,458.94
8305,554060,18008.0,5/20/2011 16:55,United Kingdom,380.0
8306,554061,18008.0,5/20/2011 16:56,United Kingdom,17.0
8307,554062,13654.0,5/22/2011 10:21,United Kingdom,374.59999999999997
8308,554063,13631.0,5/22/2011 10:27,United Kingdom,300.0
8309,554064,14195.0,5/22/2011 10:29,United Kingdom,183.60000000000002
8310,554065,18287.0,5/22/2011 10:39,United Kingdom,765.28
8311,554066,12916.0,5/22/2011 10:40,United Kingdom,815.15
8312,554067,18150.0,5/22/2011 10:47,United Kingdom,227.57999999999998
8313,554068,16690.0,5/22/2011 10:53,United Kingdom,86.5
8314,554069,15281.0,5/22/2011 10:57,United Kingdom,508.11
8315,554070,13555.0,5/22/2011 11:06,United Kingdom,976.12
8316,554071,13113.0,5/22/2011 11:17,United Kingdom,1961.05
8317,554072,13555.0,5/22/2011 11:24,United Kingdom,613.93
8318,554073,17007.0,5/22/2011 11:26,United Kingdom,117.66
8319,554074,13230.0,5/22/2011 11:28,United Kingdom,184.55
8320,554075,16038.0,5/22/2011 11:29,United Kingdom,316.95
8321,554076,16556.0,5/22/2011 11:30,United Kingdom,369.76
8322,554077,13972.0,5/22/2011 11:34,United Kingdom,145.9
8323,554078,12971.0,5/22/2011 11:38,United Kingdom,40.56
8324,554079,14546.0,5/22/2011 11:41,United Kingdom,313.59000000000003
8325,554080,16931.0,5/22/2011 11:42,United Kingdom,230.60999999999999
8326,554081,13227.0,5/22/2011 11:47,United Kingdom,257.7
8327,554082,14878.0,5/22/2011 11:49,United Kingdom,219.96
8328,554083,18125.0,5/22/2011 11:51,United Kingdom,212.93
8329,554084,12909.0,5/22/2011 11:52,United Kingdom,624.92
8330,554085,16945.0,5/22/2011 11:53,United Kingdom,182.6
8331,554086,16945.0,5/22/2011 11:54,United Kingdom,134.5
8332,554087,13946.0,5/22/2011 12:03,United Kingdom,276.12
8333,554088,16801.0,5/22/2011 12:12,United Kingdom,513.9300000000001
8334,554089,13527.0,5/22/2011 12:16,United Kingdom,475.19
8335,554090,17315.0,5/22/2011 12:22,United Kingdom,117.93
8336,554091,13657.0,5/22/2011 12:35,United Kingdom,152.34
8337,554092,17176.0,5/22/2011 12:41,United Kingdom,306.13
8338,554093,14837.0,5/22/2011 12:49,United Kingdom,492.26
8339,554094,15716.0,5/22/2011 12:49,United Kingdom,240.08
8340,554095,14682.0,5/22/2011 12:51,United Kingdom,20.8
8341,554096,14921.0,5/22/2011 12:51,United Kingdom,903.01
8342,554097,12567.0,5/22/2011 13:01,France,705.21
8343,554098,14769.0,5/22/2011 13:01,United Kingdom,2516.57
8344,554099,16341.0,5/22/2011 13:20,United Kingdom,797.65
8345,554101,13549.0,5/22/2011 13:29,United Kingdom,223.7
8346,554102,14647.0,5/22/2011 13:40,United Kingdom,243.22
8347,554103,15555.0,5/22/2011 13:51,United Kingdom,379.40999999999997
8348,554104,12705.0,5/22/2011 14:03,Germany,984.85
8349,554105,14711.0,5/22/2011 14:04,United Kingdom,213.06
8350,554106,12710.0,5/22/2011 14:05,Germany,718.96
8351,554107,16249.0,5/22/2011 14:09,United Kingdom,205.7
8352,554108,13668.0,5/22/2011 14:29,United Kingdom,318.51
8353,554109,12682.0,5/22/2011 14:33,France,205.5
8354,554110,13468.0,5/22/2011 14:35,United Kingdom,111.4
8355,554111,15724.0,5/22/2011 14:40,United Kingdom,114.60000000000001
8356,554112,17611.0,5/22/2011 14:44,United Kingdom,305.1
8357,554113,16700.0,5/22/2011 14:53,United Kingdom,403.23
8358,554114,15292.0,5/22/2011 15:00,United Kingdom,180.94
8359,554115,15938.0,5/22/2011 15:03,United Kingdom,92.7
8360,554116,14514.0,5/22/2011 15:11,United Kingdom,147.86
8361,554117,13758.0,5/22/2011 15:12,United Kingdom,893.37
8362,554118,16592.0,5/22/2011 15:26,United Kingdom,238.98
8363,554119,16592.0,5/22/2011 15:27,United Kingdom,53.8
8364,554120,16592.0,5/22/2011 15:28,United Kingdom,57.3
8365,554121,17690.0,5/22/2011 15:31,United Kingdom,142.65
8366,554122,15705.0,5/22/2011 15:37,United Kingdom,143.1
8367,554123,16818.0,5/22/2011 15:44,United Kingdom,171.82
8368,554124,13339.0,5/23/2011 8:31,United Kingdom,860.12
8369,554125,13885.0,5/23/2011 8:52,United Kingdom,399.15
8370,554126,12431.0,5/23/2011 9:14,Australia,472.09
8371,554128,,5/23/2011 9:26,United Kingdom,0.0
8372,554129,14189.0,5/23/2011 9:39,United Kingdom,306.34000000000003
8373,554130,17949.0,5/23/2011 9:42,United Kingdom,204.0
8374,554131,13988.0,5/23/2011 9:43,United Kingdom,725.02
8375,554132,12360.0,5/23/2011 9:43,Austria,1083.58
8376,554133,,5/23/2011 9:46,United Kingdom,0.0
8377,554134,12583.0,5/23/2011 9:48,France,421.96
8378,554135,12877.0,5/23/2011 9:58,United Kingdom,92.92
8379,554137,12708.0,5/23/2011 10:13,Germany,371.95
8380,554138,14239.0,5/23/2011 10:21,United Kingdom,35.400000000000006
8381,554139,14911.0,5/23/2011 10:34,EIRE,1007.75
8382,554141,14189.0,5/23/2011 10:34,United Kingdom,51.36
8383,554142,15288.0,5/23/2011 10:38,United Kingdom,471.6
8384,554143,,5/23/2011 10:40,United Kingdom,0.0
8385,554144,,5/23/2011 10:42,United Kingdom,0.0
8386,554145,,5/23/2011 10:43,United Kingdom,0.0
8387,554146,13479.0,5/23/2011 10:45,United Kingdom,156.6
8388,554147,12423.0,5/23/2011 10:48,Belgium,333.82
8389,554151,14049.0,5/23/2011 11:07,United Kingdom,2026.6299999999999
8390,554155,12757.0,5/23/2011 11:26,Portugal,1241.98
8391,554156,13798.0,5/23/2011 11:28,United Kingdom,366.0
8392,554157,18283.0,5/23/2011 11:33,United Kingdom,99.47
8393,554158,15563.0,5/23/2011 11:44,United Kingdom,465.43
8394,554159,12464.0,5/23/2011 11:48,Belgium,147.0
8395,554160,17841.0,5/23/2011 11:49,United Kingdom,320.48
8396,554161,12464.0,5/23/2011 11:49,Belgium,34.0
8397,554162,16722.0,5/23/2011 11:52,United Kingdom,397.78
8398,554163,14573.0,5/23/2011 11:52,United Kingdom,183.26
8399,554164,14364.0,5/23/2011 11:58,United Kingdom,398.05
8400,554181,13078.0,5/23/2011 12:09,United Kingdom,486.7
8401,554202,13546.0,5/23/2011 12:14,United Kingdom,188.16
8402,554207,14573.0,5/23/2011 12:15,United Kingdom,1.95
8403,554261,16033.0,5/23/2011 12:32,United Kingdom,256.98
8404,554262,17715.0,5/23/2011 12:32,United Kingdom,326.4
8405,554263,12474.0,5/23/2011 12:32,Germany,7.800000000000001
8406,554264,15602.0,5/23/2011 12:35,United Kingdom,138.2
8407,554265,,5/23/2011 12:38,United Kingdom,33.03
8408,554268,15311.0,5/23/2011 12:59,United Kingdom,638.24
8409,554269,13223.0,5/23/2011 13:03,United Kingdom,62.4
8410,554270,15046.0,5/23/2011 13:05,United Kingdom,439.52
8411,554271,16422.0,5/23/2011 13:06,United Kingdom,1733.8500000000001
8412,554272,12901.0,5/23/2011 13:08,United Kingdom,2843.6
8413,554274,16266.0,5/23/2011 13:12,United Kingdom,113.55
8414,554275,14903.0,5/23/2011 13:17,United Kingdom,686.47
8415,554276,,5/23/2011 13:19,United Kingdom,0.0
8416,554277,12901.0,5/23/2011 13:20,United Kingdom,127.2
8417,554278,13831.0,5/23/2011 13:25,United Kingdom,378.69
8418,554279,17723.0,5/23/2011 13:28,United Kingdom,415.00000000000006
8419,554280,14817.0,5/23/2011 13:35,United Kingdom,529.5500000000001
8420,554281,18160.0,5/23/2011 13:41,United Kingdom,318.55
8421,554282,15769.0,5/23/2011 14:01,United Kingdom,1742.8
8422,554283,17686.0,5/23/2011 14:11,United Kingdom,1044.54
8423,554284,17686.0,5/23/2011 14:14,United Kingdom,12.64
8424,554285,,5/23/2011 14:15,United Kingdom,623.23
8425,554286,17686.0,5/23/2011 14:16,United Kingdom,386.96
8426,554287,,5/23/2011 14:17,United Kingdom,0.0
8427,554289,15434.0,5/23/2011 14:18,United Kingdom,306.96
8428,554293,,5/23/2011 14:19,United Kingdom,588.22
8429,554299,,5/23/2011 14:28,United Kingdom,0.0
8430,554301,12757.0,5/23/2011 14:46,Portugal,1241.98
8431,554305,12757.0,5/23/2011 14:58,Portugal,557.72
8432,554306,15734.0,5/23/2011 14:59,United Kingdom,578.6500000000001
8433,554307,12989.0,5/23/2011 14:59,United Kingdom,457.68
8434,554309,12989.0,5/23/2011 15:00,United Kingdom,241.20000000000002
8435,554310,,5/23/2011 15:25,United Kingdom,2133.63
8436,554311,,5/23/2011 15:28,United Kingdom,0.0
8437,554312,,5/23/2011 15:28,United Kingdom,0.0
8438,554313,,5/23/2011 15:28,United Kingdom,0.0
8439,554314,,5/23/2011 15:29,United Kingdom,0.0
8440,554315,16086.0,5/23/2011 15:29,United Kingdom,308.61
8441,554316,,5/23/2011 15:29,United Kingdom,0.0
8442,554317,,5/23/2011 15:29,United Kingdom,0.0
8443,554318,,5/23/2011 15:30,United Kingdom,0.0
8444,554319,,5/23/2011 15:31,United Kingdom,0.0
8445,554320,,5/23/2011 15:32,United Kingdom,0.0
8446,554321,,5/23/2011 15:32,United Kingdom,0.0
8447,554322,17512.0,5/23/2011 15:33,United Kingdom,109.8
8448,554323,16729.0,5/23/2011 15:33,United Kingdom,330.6
8449,554324,12712.0,5/23/2011 15:38,Germany,146.8
8450,554325,12621.0,5/23/2011 15:38,Germany,495.1
8451,554326,13737.0,5/23/2011 16:32,United Kingdom,339.59999999999997
8452,554328,,5/23/2011 16:49,United Kingdom,0.0
8453,554329,15796.0,5/23/2011 16:52,United Kingdom,379.40000000000003
8454,554337,17920.0,5/23/2011 17:25,United Kingdom,259.9
8455,554347,16523.0,5/24/2011 8:21,United Kingdom,720.4
8456,554348,13523.0,5/24/2011 8:49,United Kingdom,1695.54
8457,554349,14191.0,5/24/2011 8:49,United Kingdom,278.78000000000003
8458,554350,13523.0,5/24/2011 8:51,United Kingdom,106.75
8459,554351,15132.0,5/24/2011 8:53,United Kingdom,176.1
8460,554353,14258.0,5/24/2011 9:10,United Kingdom,1541.16
8461,554354,15987.0,5/24/2011 9:12,United Kingdom,39.900000000000006
8462,554355,16992.0,5/24/2011 9:20,United Kingdom,249.55
8463,554356,12670.0,5/24/2011 9:25,France,393.34
8464,554357,15987.0,5/24/2011 9:26,United Kingdom,353.34000000000003
8465,554358,17450.0,5/24/2011 9:32,United Kingdom,2825.3999999999996
8466,554359,13590.0,5/24/2011 9:56,United Kingdom,301.55
8467,554360,,5/24/2011 9:59,United Kingdom,0.0
8468,554362,17811.0,5/24/2011 10:17,United Kingdom,150.35
8469,554363,12647.0,5/24/2011 10:19,Germany,293.25
8470,554364,16029.0,5/24/2011 10:21,United Kingdom,264.0
8471,554365,13089.0,5/24/2011 10:22,United Kingdom,688.0600000000001
8472,554366,17450.0,5/24/2011 10:24,United Kingdom,9468.48
8473,554367,13089.0,5/24/2011 10:24,United Kingdom,237.15
8474,554368,13267.0,5/24/2011 10:33,United Kingdom,257.39
8475,554369,13267.0,5/24/2011 10:34,United Kingdom,9.959999999999999
8476,554370,13267.0,5/24/2011 10:35,United Kingdom,62.099999999999994
8477,554371,17659.0,5/24/2011 10:42,United Kingdom,595.29
8478,554372,13842.0,5/24/2011 10:50,United Kingdom,301.14
8479,554375,18044.0,5/24/2011 11:29,United Kingdom,245.92
8480,554376,15719.0,5/24/2011 11:31,United Kingdom,491.71999999999997
8481,554379,14047.0,5/24/2011 11:35,United Kingdom,339.7
8482,554380,16709.0,5/24/2011 11:45,United Kingdom,580.36
8483,554381,16709.0,5/24/2011 11:46,United Kingdom,133.8
8484,554382,17365.0,5/24/2011 11:55,United Kingdom,610.93
8485,554392,14534.0,5/24/2011 12:04,United Kingdom,211.5
8486,554415,18202.0,5/24/2011 12:10,United Kingdom,747.24
8487,554421,18202.0,5/24/2011 12:12,United Kingdom,164.02
8488,554424,14527.0,5/24/2011 12:14,United Kingdom,138.87
8489,554432,,5/24/2011 12:16,United Kingdom,0.0
8490,554436,,5/24/2011 12:18,United Kingdom,20.15
8491,554441,13213.0,5/24/2011 12:22,United Kingdom,320.48
8492,554465,13534.0,5/24/2011 12:36,United Kingdom,300.8
8493,554483,13771.0,5/24/2011 12:57,United Kingdom,593.25
8494,554484,13854.0,5/24/2011 13:02,United Kingdom,302.88
8495,554485,18018.0,5/24/2011 13:22,United Kingdom,37.45
8496,554487,16919.0,5/24/2011 13:27,United Kingdom,146.5
8497,554488,,5/24/2011 13:35,United Kingdom,0.0
8498,554489,17272.0,5/24/2011 13:46,United Kingdom,751.76
8499,554490,17058.0,5/24/2011 13:50,United Kingdom,236.94
8500,554491,14606.0,5/24/2011 13:50,United Kingdom,99.83
8501,554492,13168.0,5/24/2011 13:56,United Kingdom,131.43
8502,554494,16327.0,5/24/2011 14:00,United Kingdom,729.07
8503,554495,17961.0,5/24/2011 14:18,United Kingdom,3.75
8504,554496,18173.0,5/24/2011 14:25,United Kingdom,452.0
8505,554497,15819.0,5/24/2011 14:38,United Kingdom,537.5
8506,554498,15314.0,5/24/2011 14:39,United Kingdom,327.97
8507,554502,14289.0,5/24/2011 14:47,United Kingdom,124.68
8508,554503,14163.0,5/24/2011 15:06,United Kingdom,337.92
8509,554504,17719.0,5/24/2011 15:13,United Kingdom,304.4
8510,554505,17521.0,5/24/2011 15:14,United Kingdom,159.56
8511,554506,14083.0,5/24/2011 15:22,United Kingdom,15.18
8512,554507,15513.0,5/24/2011 15:29,United Kingdom,317.16
8513,554508,13213.0,5/24/2011 15:33,United Kingdom,94.80000000000001
8514,554509,17375.0,5/24/2011 15:45,United Kingdom,113.73
8515,554510,17389.0,5/24/2011 15:51,United Kingdom,336.6
8516,554511,,5/24/2011 15:52,United Kingdom,1425.3799999999999
8517,554512,,5/24/2011 15:54,United Kingdom,1281.03
8518,554513,14057.0,5/24/2011 15:56,United Kingdom,342.46
8519,554514,,5/24/2011 15:58,United Kingdom,2181.85
8520,554515,15042.0,5/24/2011 16:25,United Kingdom,135.93
8521,554520,17841.0,5/24/2011 17:03,United Kingdom,468.01
8522,554524,14738.0,5/24/2011 17:18,United Kingdom,17.4
8523,554526,,5/24/2011 17:24,United Kingdom,174.5
8524,554534,16923.0,5/24/2011 17:34,United Kingdom,50.0
8525,554538,,5/24/2011 17:46,United Kingdom,114.65
8526,554542,15194.0,5/25/2011 8:32,United Kingdom,499.08
8527,554543,16091.0,5/25/2011 9:18,United Kingdom,157.25
8528,554545,13102.0,5/25/2011 9:35,United Kingdom,219.78
8529,554546,,5/25/2011 9:37,United Kingdom,177.3
8530,554547,13102.0,5/25/2011 9:37,United Kingdom,79.56
8531,554549,12747.0,5/25/2011 9:57,United Kingdom,328.34999999999997
8532,554550,,5/25/2011 9:57,United Kingdom,0.0
8533,554551,,5/25/2011 9:58,United Kingdom,0.0
8534,554552,13694.0,5/25/2011 9:58,United Kingdom,2044.8400000000001
8535,554553,,5/25/2011 9:59,United Kingdom,0.0
8536,554554,13694.0,5/25/2011 10:02,United Kingdom,262.54999999999995
8537,554555,12437.0,5/25/2011 10:08,France,267.12
8538,554556,13098.0,5/25/2011 10:11,United Kingdom,829.63
8539,554557,15804.0,5/25/2011 10:12,United Kingdom,525.36
8540,554559,,5/25/2011 10:28,United Kingdom,0.0
8541,554560,13317.0,5/25/2011 10:35,United Kingdom,424.0
8542,554561,13317.0,5/25/2011 10:35,United Kingdom,207.3
8543,554570,13728.0,5/25/2011 10:53,United Kingdom,152.35
8544,554579,18229.0,5/25/2011 10:56,United Kingdom,469.0
8545,554597,15140.0,5/25/2011 11:01,United Kingdom,326.52
8546,554598,13263.0,5/25/2011 11:12,United Kingdom,260.04
8547,554603,14593.0,5/25/2011 11:14,United Kingdom,219.76999999999998
8548,554617,14593.0,5/25/2011 11:21,United Kingdom,119.82
8549,554628,15039.0,5/25/2011 11:26,United Kingdom,659.35
8550,554629,15882.0,5/25/2011 11:34,United Kingdom,135.14000000000001
8551,554630,13268.0,5/25/2011 11:34,United Kingdom,296.32
8552,554631,15882.0,5/25/2011 11:35,United Kingdom,9.899999999999999
8553,554632,14287.0,5/25/2011 11:41,United Kingdom,66.0
8554,554633,14287.0,5/25/2011 11:44,United Kingdom,17.28
8555,554635,13069.0,5/25/2011 11:45,United Kingdom,117.75000000000001
8556,554636,16763.0,5/25/2011 11:52,United Kingdom,611.85
