,StockCode,Description,UnitPrice
1440,22524,CHILDRENS GARDEN GLOVES BLUE,1.5065909090909093
1441,22525,CHILDRENS GARDEN GLOVES PINK,1.7032467532467532
1442,22526,WHEELBARROW FOR CHILDREN ,14.02764705882353
1443,22528,GARDENERS KNEELING PAD,1.68
1444,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,0.45957746478873235
1445,22530,MAGIC DRAWING SLATE DOLLY GIRL ,0.4989539748953975
1446,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,0.48763546798029556
1447,22532,MAGIC DRAWING SLATE LEAP FROG ,0.4473333333333333
1448,22533,MAGIC DRAWING SLATE BAKE A CAKE ,0.4468478260869565
1449,22534,MAGIC DRAWING SLATE SPACEBOY ,0.5053932584269663
1450,22535,MAGIC DRAWING SLATE BUNNIES ,0.4821014492753623
1451,22536,MAGIC DRAWING SLATE PURDEY,0.439320987654321
1452,22537,MAGIC DRAWING SLATE DINOSAUR,0.49097142857142856
1453,22538,MINI JIGSAW GO TO THE FAIR,0.5553658536585365
1454,22539,MINI JIGSAW DOLLY GIRL,0.5570212765957446
1455,22540,MINI JIGSAW CIRCUS PARADE ,0.5213978494623656
1456,22541,MINI JIGSAW LEAP FROG,0.5611111111111111
1457,22543,MINI JIGSAW BAKE A CAKE ,0.49912280701754386
1458,22544,MINI JIGSAW SPACEBOY,0.5286666666666666
1459,22545,MINI JIGSAW BUNNIES,0.558961038961039
1460,22546,MINI JIGSAW PURDEY,0.5328409090909091
1461,22547,MINI JIGSAW DINOSAUR ,0.6297087378640777
1462,22548,HEADS AND TAILS SPORTING FUN,1.3952314814814815
1463,22549,PICTURE DOMINOES,1.9781818181818183
1464,22550,HOLIDAY FUN LUDO,4.37518018018018
1465,22551,PLASTERS IN TIN SPACEBOY,1.8591104734576758
1466,22553,PLASTERS IN TIN SKULLS,1.9597133220910623
1467,22554,PLASTERS IN TIN WOODLAND ANIMALS,1.9059670781893006
1468,22555,PLASTERS IN TIN STRONGMAN,1.8471722846441947
1469,22556,PLASTERS IN TIN CIRCUS PARADE ,1.7829780033840947
1470,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1.8946689303904924
1471,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1.8286237373737373
1472,22559,SEASIDE FLYING DISC,1.5595180722891566
1473,22560,TRADITIONAL MODELLING CLAY,1.4210230179028134
1474,22561,WOODEN SCHOOL COLOURING SET,1.7753006681514476
1475,22562,MONSTERS STENCIL CRAFT,1.363594470046083
1476,22563,HAPPY STENCIL CRAFT,1.3467808219178081
1477,22564,ALPHABET STENCIL CRAFT,1.352279792746114
1478,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1.1052
1479,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1.0457692307692308
1480,22567,20 DOLLY PEGS RETROSPOT,1.5514705882352942
1481,22568,FELTCRAFT CUSHION OWL,4.140306748466258
1482,22569,FELTCRAFT CUSHION BUTTERFLY,4.253454038997215
1483,22570,FELTCRAFT CUSHION RABBIT,4.262975
1484,22571,ROCKING HORSE RED CHRISTMAS ,1.0726315789473684
1485,22572,ROCKING HORSE GREEN CHRISTMAS ,1.0514973262032086
1486,22573,STAR WOODEN CHRISTMAS DECORATION,1.1207174887892377
1487,22574,HEART WOODEN CHRISTMAS DECORATION,1.110221238938053
1488,22575,METAL MERRY CHRISTMAS WREATH,2.1766315789473683
1489,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1.0845555555555555
1490,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,0.49697132616487455
1491,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,0.47029850746268653
1492,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,0.5137677053824362
1493,22580,ADVENT CALENDAR GINGHAM SACK,5.707193675889329
1494,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,0.8751891891891892
1495,22582,PACK OF 6 SWEETIE GIFT BOXES,3.123809523809524
1496,22583,PACK OF 6 HANDBAG GIFT BOXES,3.2694782608695654
1497,22584,PACK OF 6 PANNETONE GIFT BOXES,3.096318407960199
1498,22585,PACK OF 6 BIRDY GIFT TAGS,1.4656904761904763
1499,22586,FELTCRAFT HAIRBAND PINK AND BLUE,1.053757575757576
1500,22587,FELTCRAFT HAIRBAND RED AND BLUE,1.0339156626506023
1501,22588,CARD HOLDER GINGHAM HEART,3.463021978021978
1502,22589,CARDHOLDER GINGHAM STAR,3.6482716049382713
1503,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,4.390652173913043
1504,22592,CARDHOLDER HOLLY WREATH METAL,5.065547445255475
1505,22593,CHRISTMAS GINGHAM STAR,1.1195566502463052
1506,22594,CHRISTMAS GINGHAM TREE,1.1747474747474747
1507,22595,CHRISTMAS GINGHAM HEART,1.0241422594142258
1508,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1.2955839416058395
1509,22597,CHRISTMAS MUSICAL ZINC HEART ,0.6867875647668393
1510,22598,CHRISTMAS MUSICAL ZINC TREE,0.6578787878787878
1511,22599,CHRISTMAS MUSICAL ZINC STAR,0.65024
1512,22600,CHRISTMAS RETROSPOT STAR WOOD,1.06655
1513,22601,CHRISTMAS RETROSPOT ANGEL WOOD,1.0641346153846154
1514,22602,CHRISTMAS RETROSPOT HEART WOOD,1.1204240282685511
1515,22603,CHRISTMAS RETROSPOT TREE WOOD,1.0743016759776536
1516,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2.8502290076335877
1517,22605,WOODEN CROQUET GARDEN SET,16.135244299674266
1518,22606,WOODEN SKITTLES GARDEN SET,16.00102564102564
1519,22607,WOODEN ROUNDERS GARDEN SET ,10.71603825136612
1520,22608,PENS ASSORTED FUNKY JEWELED ,0.32842465753424654
1521,22609,PENS ASSORTED SPACEBALL,0.4143396226415094
1522,22610,PENS ASSORTED FUNNY FACE,0.38766055045871556
1523,22611,VINTAGE UNION JACK SHOPPING BAG,5.553829787234043
1524,22613,PACK OF 20 SPACEBOY NAPKINS,1.0067567567567568
1525,22614,PACK OF 12 SPACEBOY TISSUES,0.44956140350877194
1526,22615,PACK OF 12 CIRCUS PARADE TISSUES ,0.49115384615384616
1527,22616,PACK OF 12 LONDON TISSUES ,0.4460828625235405
1528,22617,BAKING SET SPACEBOY DESIGN,5.428636363636364
1529,22618,COOKING SET RETROSPOT,10.173437499999999
1530,22619,SET OF 6 SOLDIER SKITTLES,4.613076923076923
1531,22620,4 TRADITIONAL SPINNING TOPS,1.6535943775100401
1532,22621,TRADITIONAL KNITTING NANCY,1.8786079999999998
1533,22622,BOX OF VINTAGE ALPHABET BLOCKS,12.367132352941175
1534,22623,BOX OF VINTAGE JIGSAW BLOCKS ,6.163497942386831
1535,22624,IVORY KITCHEN SCALES,9.361619433198381
1536,22625,RED KITCHEN SCALES,9.611418685121107
1537,22626,BLACK KITCHEN SCALES,8.972190476190477
1538,22627,MINT KITCHEN SCALES,9.289815789473684
1539,22628,PICNIC BOXES SET OF 3 RETROSPOT ,5.6249261083743844
1540,22629,SPACEBOY LUNCH BOX ,2.188008658008658
1541,22630,DOLLY GIRL LUNCH BOX,2.321225879682179
1542,22631,CIRCUS PARADE LUNCH BOX ,2.595596107055961
1543,22632,HAND WARMER RED POLKA DOT,2.2019323671497584
1544,22633,HAND WARMER UNION JACK,2.1889922480620156
1545,22634,CHILDS BREAKFAST SET SPACEBOY ,10.2404
1546,22635,CHILDS BREAKFAST SET DOLLY GIRL ,10.335441176470587
1547,22636,CHILDS BREAKFAST SET CIRCUS PARADE,8.849577464788732
1548,22637,PIGGY BANK RETROSPOT ,3.0481564245810056
1549,22638,SET OF 4 NAPKIN CHARMS CROWNS ,2.2828301886792453
1550,22639,SET OF 4 NAPKIN CHARMS HEARTS,2.791052631578947
1551,22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,2.5246551724137927
1552,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,2.5927027027027023
1553,22642,SET OF 4 NAPKIN CHARMS STARS   ,2.645283018867924
1554,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,2.1763999999999997
1555,22644,CERAMIC CHERRY CAKE MONEY BANK,2.106537102473498
1556,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2.2459504132231403
1557,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2.0260344827586207
1558,22647,CERAMIC LOVE HEART MONEY BANK,1.3761702127659572
1559,22649,STRAWBERRY FAIRY CAKE TEAPOT,5.846043478260869
1560,22650,CERAMIC PIRATE CHEST MONEY BANK,1.8962162162162162
1561,22651,GENTLEMAN SHIRT REPAIR KIT ,1.1379411764705882
1562,22652,TRAVEL SEWING KIT,1.9579540709812109
1563,22653,BUTTON BOX ,1.948359375
1564,22654,DELUXE SEWING KIT ,7.668
1565,22655,VINTAGE RED KITCHEN CABINET,147.45744680851064
1566,22656,VINTAGE BLUE KITCHEN CABINET,138.33333333333334
1567,22659,LUNCH BOX I LOVE LONDON,2.29856
1568,22660,DOORMAT I LOVE LONDON,9.895098039215686
1569,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,0.9746823529411764
1570,22662,LUNCH BAG DOLLY GIRL DESIGN,1.9278186968838527
1571,22663,JUMBO BAG DOLLY GIRL DESIGN,2.5718942731277536
1572,22664,TOY TIDY DOLLY GIRL DESIGN,2.8553333333333333
1573,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3.9544623655913975
1574,22666,RECIPE BOX PANTRY YELLOW DESIGN,3.6470000000000002
1575,22667,RECIPE BOX RETROSPOT ,3.02242
1576,22668,PINK BABY BUNTING,4.1012250712250715
1577,22669,RED BABY BUNTING ,3.7625957446808513
1578,22670,FRENCH WC SIGN BLUE METAL,1.6309477124183007
1579,22671,FRENCH LAUNDRY SIGN BLUE METAL,2.1532876712328766
1580,22672,FRENCH BATHROOM SIGN BLUE METAL,2.081830357142857
1581,22673,FRENCH GARDEN SIGN BLUE METAL,1.4851851851851852
1582,22674,FRENCH TOILET SIGN BLUE METAL,1.5136787564766838
1583,22675,FRENCH KITCHEN SIGN BLUE METAL,1.543313953488372
1584,22676,FRENCH BLUE METAL DOOR SIGN 1,1.5582629107981223
1585,22677,FRENCH BLUE METAL DOOR SIGN 2,1.678673469387755
1586,22678,FRENCH BLUE METAL DOOR SIGN 3,1.5948823529411764
1587,22679,FRENCH BLUE METAL DOOR SIGN 4,1.6436024844720498
1588,22680,FRENCH BLUE METAL DOOR SIGN 5,1.5840853658536587
1589,22681,FRENCH BLUE METAL DOOR SIGN 6,1.5962773722627737
1590,22682,FRENCH BLUE METAL DOOR SIGN 7,1.5110655737704917
1591,22683,FRENCH BLUE METAL DOOR SIGN 8,1.5413076923076923
1592,22684,FRENCH BLUE METAL DOOR SIGN 9,1.5945454545454545
1593,22685,FRENCH BLUE METAL DOOR SIGN 0,1.4716190476190478
1594,22686,FRENCH BLUE METAL DOOR SIGN No,1.805808383233533
1595,22687,DOORMAT CHRISTMAS VILLAGE,10.702363636363636
1596,22688,DOORMAT PEACE ON EARTH BLUE,8.863636363636363
1597,22689,DOORMAT MERRY CHRISTMAS RED ,10.027218543046358
1598,22690,DOORMAT HOME SWEET HOME BLUE ,8.308839590443688
1599,22691,DOORMAT WELCOME SUNRISE,9.333414634146342
1600,22692,DOORMAT WELCOME TO OUR HOME,9.478716814159291
1601,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,1.4843973941368078
1602,22694,WICKER STAR ,2.540763723150358
1603,22695,WICKER WREATH SMALL,1.74696
1604,22696,WICKER WREATH LARGE,2.3436708860759494
1605,22697,GREEN REGENCY TEACUP AND SAUCER,3.7777788018433185
1606,22698,PINK REGENCY TEACUP AND SAUCER,3.6435180722891567
1607,22699,ROSES REGENCY TEACUP AND SAUCER ,3.6164411247803163
1608,22700,BLACK AND WHITE DOG BOWL,2.544137931034483
1609,22701,PINK DOG BOWL,2.5960330578512396
1610,22702,BLACK AND WHITE CAT BOWL,2.037755102040816
1611,22703,PINK CAT BOWL,1.754390243902439
1612,22704,WRAP RED APPLES ,0.4190960451977401
1613,22705,WRAP GREEN PEARS ,0.42
1614,22706,WRAP COWBOYS  ,0.41888888888888887
1615,22707,WRAP MONSTER FUN ,0.42
1616,22708,WRAP DOLLY GIRL,0.4192079207920792
1617,22709,WRAP WEDDING DAY,0.41641025641025636
1618,22710,WRAP I LOVE LONDON ,0.41641509433962265
1619,22711,WRAP CIRCUS PARADE,0.4192452830188679
1620,22712,CARD DOLLY GIRL ,0.5445
1621,22713,CARD I LOVE LONDON ,0.538125
1622,22714,CARD BIRTHDAY COWBOY,0.542787610619469
1623,22715,CARD WEDDING DAY,0.5171538461538462
1624,22716,CARD CIRCUS PARADE,0.5244982698961937
1625,22717,CARD DOG AND BALL ,0.5551908396946565
1626,22718,CARD CAT AND TREE ,0.5727906976744186
1627,22719,GUMBALL MONOCHROME COAT RACK,1.9730508474576272
1628,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,5.775376271186441
1629,22721,SET OF 3 CAKE TINS SKETCHBOOK,5.3833
1630,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4.651389207807118
1631,22723,SET OF 6 HERB TINS SKETCHBOOK,4.293147540983607
1632,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4.7402869757174395
1633,22726,ALARM CLOCK BAKELIKE GREEN,4.510536585365854
1634,22727,ALARM CLOCK BAKELIKE RED ,4.37
1635,22728,ALARM CLOCK BAKELIKE PINK,4.560370370370371
1636,22729,ALARM CLOCK BAKELIKE ORANGE,4.479746300211417
1637,22730,ALARM CLOCK BAKELIKE IVORY,4.3933333333333335
1638,22731,3D CHRISTMAS STAMPS STICKERS ,1.5084137931034483
1639,22732,3D VINTAGE CHRISTMAS STICKERS ,1.5677894736842104
1640,22733,3D TRADITIONAL CHRISTMAS STICKERS,1.5160696517412937
1641,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,3.4522645739910316
1642,22735,RIBBON REEL SOCKS AND MITTENS,2.533475177304964
1643,22736,RIBBON REEL MAKING SNOWMEN ,2.3685344827586206
1644,22737,RIBBON REEL CHRISTMAS PRESENT ,2.333197026022305
1645,22738,RIBBON REEL SNOWY VILLAGE,2.321060070671378
1646,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,2.354984709480122
1647,22740,POLKADOT PEN,1.1152601156069364
1648,22741,FUNKY DIVA PEN,1.1046413502109704
1649,22742,MAKE YOUR OWN PLAYTIME CARD KIT,3.0143809523809524
1650,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,3.636066350710901
1651,22744,MAKE YOUR OWN MONSOON CARD KIT,3.107303370786517
1652,22745,POPPY'S PLAYHOUSE BEDROOM ,2.535045871559633
1653,22746,POPPY'S PLAYHOUSE LIVINGROOM ,2.5077611940298508
1654,22747,POPPY'S PLAYHOUSE BATHROOM,2.492145922746781
1655,22748,POPPY'S PLAYHOUSE KITCHEN,2.471507760532151
1656,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4.107846481876332
1657,22750,FELTCRAFT PRINCESS LOLA DOLL,4.052616822429907
1658,22751,FELTCRAFT PRINCESS OLIVIA DOLL,4.230983050847458
1659,22752,SET 7 BABUSHKA NESTING BOXES,9.772809278350515
1660,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,0.9662727272727272
1661,22754,SMALL RED BABUSHKA NOTEBOOK ,1.0012962962962961
1662,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,0.9778125
1663,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,1.4316260162601626
1664,22757,LARGE RED BABUSHKA NOTEBOOK ,1.534121212121212
1665,22758,LARGE PURPLE BABUSHKA NOTEBOOK  ,1.4922651933701658
1666,22759,SET OF 3 NOTEBOOKS IN PARCEL,2.0269369369369366
1667,22760,"TRAY, BREAKFAST IN BED",14.553023255813953
1668,22761,CHEST 7 DRAWER MA CAMPAGNE,25.40111111111111
1669,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,17.477226890756302
1670,22763,KEY CABINET MA CAMPAGNE,11.263035714285715
1671,22764,"RUSTIC WOODEN CABINET, GLASS DOORS",31.2025
1672,22765,NEWSPAPER STAND,16.561666666666667
1673,22766,PHOTO FRAME CORNICE,3.201500938086304
1674,22767,TRIPLE PHOTO FRAME CORNICE ,10.249531914893616
1675,22768,FAMILY PHOTO FRAME CORNICE,10.858745644599303
1676,22769,CHALKBOARD KITCHEN ORGANISER,31.61636363636364
1677,22770,MIRROR CORNICE,16.209393939393937
1678,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1.5599344978165939
1679,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,1.6571212121212122
1680,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,1.5230102040816327
1681,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,1.5836986301369862
1682,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1.71
1683,22776,SWEETHEART CAKESTAND 3 TIER,11.32378892733564
1684,22777,GLASS BELL JAR LARGE,10.19109375
1685,22778,GLASS CLOCHE SMALL,4.707619047619048
1686,22779,WOODEN OWLS LIGHT GARLAND ,4.187250000000001
1687,22780,LIGHT GARLAND BUTTERFILES PINK,4.1890140845070425
1688,22781,GUMBALL MAGAZINE RACK,9.704105691056911
1689,22782,SET 3 WICKER STORAGE BASKETS ,19.355405405405406
1690,22783,SET 3 WICKER OVAL BASKETS W LIDS,14.623939393939393
1691,22784,LANTERN CREAM GAZEBO ,5.566923076923077
1692,22785,SQUARECUSHION COVER PINK UNION FLAG,7.300540540540541
1693,22786,CUSHION COVER PINK UNION JACK,7.620212765957446
1694,22788,BROCANTE COAT RACK,11.90515625
1695,22789,T-LIGHT HOLDER SWEETHEART HANGING,2.152638888888889
1696,22791,T-LIGHT GLASS FLUTED ANTIQUE,1.495828729281768
1697,22792,FLUTED ANTIQUE CANDLE HOLDER,1.1432380952380952
1698,22794,SWEETHEART WIRE MAGAZINE RACK,9.00279569892473
1699,22795,SWEETHEART RECIPE BOOK STAND,8.058989361702126
1700,22796,PHOTO FRAME 3 CLASSIC HANGING,10.364534883720928
1701,22797,CHEST OF DRAWERS GINGHAM HEART ,18.36126213592233
1702,22798,ANTIQUE GLASS DRESSING TABLE POT,3.72880701754386
1703,22799,SWEETHEART WIRE FRUIT BOWL,8.714777777777778
1704,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4.9154285714285715
1705,22801,ANTIQUE GLASS PEDESTAL BOWL,4.673881856540085
1706,22802,FAUX FUR CHOCOLATE THROW,18.7646
1707,22803,IVORY EMBROIDERED QUILT ,38.972903225806455
1708,22804,CANDLEHOLDER PINK HANGING HEART,3.165120967741936
1709,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,1.6652
1710,22806,SET OF 6 T-LIGHTS WEDDING CAKE ,3.388421052631579
1711,22807,SET OF 6 T-LIGHTS TOADSTOOLS,3.7531658291457286
1712,22808,SET OF 6 T-LIGHTS EASTER CHICKS,3.5928947368421054
1713,22809,SET OF 6 T-LIGHTS SANTA,3.4838967136150236
1714,22810,SET OF 6 T-LIGHTS SNOWMEN,3.555639534883721
1715,22811,SET OF 6 T-LIGHTS CACTI ,3.8291818181818185
1716,22812,PACK 3 BOXES CHRISTMAS PANNETONE,2.7737755102040813
1717,22813,PACK 3 BOXES BIRD PANNETONE ,2.645229357798165
1718,22814,CARD PARTY GAMES ,0.4926271186440678
1719,22815,CARD PSYCHEDELIC APPLES,0.48988847583643125
1720,22816,CARD MOTORBIKE SANTA,0.45948339483394834
1721,22817,CARD SUKI BIRTHDAY,0.48220689655172416
1722,22818,CARD CHRISTMAS VILLAGE,0.4600803212851406
1723,22819,"BIRTHDAY CARD, RETRO SPOT",0.4670740740740741
1724,22820,GIFT BAG BIRTHDAY,0.6141772151898734
1725,22821,GIFT BAG PSYCHEDELIC APPLES,0.7043262411347518
1726,22822,CREAM WALL PLANTER HEART SHAPED,6.433788819875777
1727,22823,CHEST NATURAL WOOD 20 DRAWERS,102.33333333333333
1728,22824,3 TIER SWEETHEART GARDEN SHELF,35.67727272727273
1729,22825,DECORATIVE PLANT POT WITH FRIEZE,8.419655172413794
1730,22826,LOVE SEAT ANTIQUE WHITE METAL,115.38888888888889
1731,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,150.83333333333334
1732,22828,REGENCY MIRROR WITH SHUTTERS,156.42857142857142
1733,22829,SWEETHEART WIRE WALL TIDY,10.827256637168142
1734,22830,UTILTY CABINET WITH HOOKS,18.66142857142857
1735,22831,WHITE BROCANTE SOAP DISH,3.319105691056911
1736,22832,BROCANTE SHELF WITH HOOKS,11.484814814814815
1737,22833,HALL CABINET WITH 3 DRAWERS,47.09
1738,22834,HAND WARMER BABUSHKA DESIGN,2.2147668393782385
1739,22835,HOT WATER BOTTLE I AM SO POORLY,5.858512518409426
1740,22837,HOT WATER BOTTLE BABUSHKA ,5.433367875647669
1741,22838,3 TIER CAKE TIN RED AND CREAM,16.964043715846994
1742,22839,3 TIER CAKE TIN GREEN AND CREAM,18.39448598130841
1743,22840,ROUND CAKE TIN VINTAGE RED,8.336643598615916
1744,22841,ROUND CAKE TIN VINTAGE GREEN,8.381919642857143
1745,22842,BISCUIT TIN VINTAGE RED,7.137401129943503
1746,22843,BISCUIT TIN VINTAGE GREEN,7.12970802919708
1747,22844,VINTAGE CREAM DOG FOOD CONTAINER,10.767389277389277
1748,22845,VINTAGE CREAM CAT FOOD CONTAINER,7.798409785932721
1749,22846,BREAD BIN DINER STYLE RED ,17.62010135135135
1750,22847,BREAD BIN DINER STYLE IVORY,17.286960784313724
1751,22848,BREAD BIN DINER STYLE PINK,17.71207142857143
1752,22849,BREAD BIN DINER STYLE MINT,16.86223021582734
1753,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,0.9968595041322315
1754,22852,DOG BOWL VINTAGE CREAM,4.630708661417323
1755,22853,CAT BOWL VINTAGE CREAM,3.6253846153846156
1756,22854,CREAM SWEETHEART EGG HOLDER,5.352514970059881
1757,22855,FINE WICKER HEART ,1.5182157676348547
1758,22856,ASSORTED EASTER DECORATIONS  BELLS,3.6366666666666663
1759,22857,ASSORTED EASTER GIFT TAGS,1.2952307692307692
1760,22858,EASTER TIN KEEPSAKE,1.9330985915492958
1761,22859,EASTER TIN BUNNY BOUQUET,1.9120359281437125
1762,22860,EASTER TIN CHICKS PINK DAISY,1.9547787610619467
1763,22861,EASTER TIN CHICKS IN GARDEN,2.0107999999999997
1764,22862,LOVE HEART NAPKIN BOX ,5.319285714285715
1765,22863,SOAP DISH BROCANTE,3.254782608695652
1766,22865,HAND WARMER OWL DESIGN,2.347311046511628
1767,22866,HAND WARMER SCOTTY DOG DESIGN,2.3228156996587033
1768,22867,HAND WARMER BIRD DESIGN,2.3903478260869564
1769,22868,NUMBER TILE COTTAGE GARDEN 0 ,2.988095238095238
1770,22869,NUMBER TILE COTTAGE GARDEN 1,3.1628888888888893
1771,22870,NUMBER TILE COTTAGE GARDEN 2,3.228048780487805
1772,22871,NUMBER TILE COTTAGE GARDEN 3 ,3.258
1773,22872,NUMBER TILE COTTAGE GARDEN 4,3.1853333333333333
1774,22873,NUMBER TILE COTTAGE GARDEN 5,3.0461538461538464
1775,22874,NUMBER TILE COTTAGE GARDEN 6,2.944545454545455
1776,22875,NUMBER TILE COTTAGE GARDEN 7,2.9124
1777,22876,NUMBER TILE COTTAGE GARDEN 8,2.943
1778,22877,NUMBER TILE COTTAGE GARDEN 9,2.604
1779,22878,NUMBER TILE COTTAGE GARDEN No,3.413529411764706
1780,22879,NUMBER TILE VINTAGE FONT 0,2.8674999999999997
1781,22880,NUMBER TILE VINTAGE FONT 1,3.2584848484848483
1782,22881,NUMBER TILE VINTAGE FONT 2,3.2152941176470584
1783,22882,NUMBER TILE VINTAGE FONT 3,3.0030232558139534
1784,22883,NUMBER TILE VINTAGE FONT 4,3.253636363636364
1785,22884,NUMBER TILE VINTAGE FONT 5,3.086666666666667
1786,22885,NUMBER TILE VINTAGE FONT 6 ,3.0575862068965516
1787,22886,NUMBER TILE VINTAGE FONT 7,2.8827999999999996
1788,22887,NUMBER TILE VINTAGE FONT 8,2.967391304347826
1789,22888,NUMBER TILE VINTAGE FONT 9 ,3.1642857142857146
1790,22889,NUMBER TILE VINTAGE FONT No ,3.5397142857142856
1791,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,11.143879781420765
1792,22891,TEA FOR ONE POLKADOT,5.6410526315789475
1793,22892,SET OF SALT AND PEPPER TOADSTOOLS,1.2378899082568808
1794,22893,MINI CAKE STAND T-LIGHT HOLDER,0.6289261744966442
1795,22894,TABLECLOTH RED APPLES DESIGN ,10.172682926829268
1796,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,3.5924657534246576
1797,22896,PEG BAG APPLES DESIGN,3.1925423728813556
1798,22897,OVEN MITT APPLES DESIGN,1.8047247706422018
1799,22898,CHILDRENS APRON APPLES DESIGN,2.553575268817204
1800,22899,CHILDREN'S APRON DOLLY GIRL ,2.43090625
1801,22900, SET 2 TEA TOWELS I LOVE LONDON ,3.7117021276595747
1802,22902,TOTE BAG I LOVE LONDON,2.651214285714286
1803,22903,CALENDAR FAMILY FAVOURITES,3.033728813559322
1804,22904,CALENDAR PAPER CUT DESIGN,3.34584229390681
1805,22905,CALENDAR IN SEASON DESIGN,2.791339285714286
1806,22906,12 MESSAGE CARDS WITH ENVELOPES,2.039132075471698
1807,22907,PACK OF 20 NAPKINS PANTRY DESIGN,0.9866149506346967
1808,22908,PACK OF 20 NAPKINS RED APPLES,0.9660668380462725
1809,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.9871718749999999
1810,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3.356929411764706
1811,22911,PAPER CHAIN KIT LONDON,3.2324242424242424
1812,22912,YELLOW COAT RACK PARIS FASHION,5.279320388349515
1813,22913,RED COAT RACK PARIS FASHION,5.541491228070176
1814,22914,BLUE COAT RACK PARIS FASHION,5.489
1815,22915,ASSORTED BOTTLE TOP  MAGNETS ,1.1456315789473683
1816,22916,HERB MARKER THYME,0.8469512195121951
1817,22917,HERB MARKER ROSEMARY,0.844698795180723
1818,22918,HERB MARKER PARSLEY,0.845748987854251
1819,22919,HERB MARKER MINT,0.8374596774193548
1820,22920,HERB MARKER BASIL,0.85488
1821,22921,HERB MARKER CHIVES ,0.8378703703703704
1822,22922,FRIDGE MAGNETS US DINER ASSORTED,1.7072222222222222
1823,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,0.9606741573033708
1824,22924,FRIDGE MAGNETS LA VIE EN ROSE,1.3202083333333332
1825,22925,BLUE GIANT GARDEN THERMOMETER,6.39125
1826,22926,IVORY GIANT GARDEN THERMOMETER,6.244174757281553
1827,22927,GREEN GIANT GARDEN THERMOMETER,6.526455696202532
1828,22928,YELLOW GIANT GARDEN THERMOMETER,7.723025210084034
1829,22929,SCHOOL DESK AND CHAIR ,64.06
1830,22930,BAKING MOULD HEART MILK CHOCOLATE,3.0655958549222797
1831,22931,BAKING MOULD HEART WHITE CHOCOLATE,2.8257575757575757
1832,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2.698108108108108
1833,22933,BAKING MOULD EASTER EGG MILK CHOC,3.4732800000000004
